date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss,min,max,median,q1,q3,stdev,count
06.10.2022,6.1,748.6,762.4,0.5,91,"Штиль, безветрие",0,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",40%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,4.7,,,,,,,7.03,14.5,10.55,9.5,11.73,1.637,101
07.10.2022,11.6,748.0,761.5,-0.5,87,"Ветер, дующий с западо-юго-запада",1,,,100%., ,,,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,16.0,9.5,,,,,,,2.1,25.32,5.85,4.71,7.49,2.239,456
08.10.2022,8.7,754.3,768.1,0.3,88,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,20.0,6.8,,,,,,,2.72,22.62,7.45,6.1,9.4,3.058,355
09.10.2022,10.9,751.0,764.6,-0.1,74,"Ветер, дующий с юга",1,,,Облаков нет., ,,,,,,,,,,20.0,6.4,,,,,,,3.02,11.18,5.81,5.05,6.6,1.316,270
10.10.2022,10.5,749.8,763.3,0.7,88,"Ветер, дующий с северо-запада",2,,,100%., ,,,,,"Слоистые разорванные или кучевые разорванные облака плохой погоды, либо те и другие вместе (разорванно-дождевые); обычно расположены под слоистыми или слоисто-дождевыми облаками.",100%.,300-600,,,20.0,8.6,,,,,,,1.62,69.7,4.66,3.75,6.22,4.832,274
11.10.2022,3.0,755.2,769.3,-0.3,97,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,19.0,2.5,,,,,,,1.2,38.79,6.75,4.03,10.63,6.959,269
12.10.2022,1.6,751.0,765.1,-0.4,97,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,18.0,1.2,,,,,,,2.4,22.3,10.28,7.82,12.37,3.362,276
13.10.2022,6.8,751.9,765.7,0.6,91,"Ветер, дующий с северо-запада",1,,,70 – 80%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",70 – 80%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,5.4,,,,,,,2.29,19.27,6.85,5.0,10.13,3.739,278
14.10.2022,5.0,754.8,768.8,0.2,83,"Ветер, дующий с северо-северо-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,20.0,2.3,,,,,,,3.87,16.0,8.05,6.53,9.65,2.448,271
15.10.2022,6.7,754.3,768.2,0.1,80,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,20.0,3.4,,,,,,,3.42,27.77,8.3,6.28,12.44,4.909,272
