date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss,min,max,median,q1,q3,stdev,count
18.09.2020,8.9,737.2,751.3,1.8,95,"Ветер, дующий с северо-запада",1,,10.0,70 – 80%.,Ливневый(ые) дождь(и). ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",70 – 80%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,8.2,,,,,,,0.65,9.98,1.79,1.26,3.29,1.805,76
19.09.2020,7.4,743.8,758.2,0.6,91,"Ветер, дующий с северо-запада",2,,,100%.,Дымка. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,6.0,,,,,,,0.77,12.43,3.9,2.91,5.2,1.897,312
20.09.2020,8.8,745.1,759.5,0.2,78,"Ветер, дующий с северо-запада",1,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,5.1,,,,,,,0.95,11.23,3.65,2.78,4.78,1.764,240
21.09.2020,6.1,749.8,764.4,-0.2,85,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,3.7,,,,,,,1.92,9.98,4.43,3.58,5.45,1.524,226
22.09.2020,12.2,747.6,761.8,-0.1,81,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,600-1000,,,,9.0,,,,,,,2.6,14.75,5.53,4.53,6.7,1.761,338
23.09.2020,13.4,746.7,760.8,0.5,77,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,9.5,,,,,,,4.47,29.6,10.57,8.15,13.09,3.743,452
24.09.2020,10.6,748.7,763.0,0.5,97,"Штиль, безветрие",0,,,40%.,Дымка. ,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Облака покрывали половину неба или менее в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,10.2,,,,,,,5.03,42.6,13.25,10.57,16.95,4.742,463
25.09.2020,9.7,750.8,765.2,0.5,97,"Штиль, безветрие",0,,,Облаков нет.,Дымка. ,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Облака покрывали половину неба или менее в течение всего соответствующего периода.,,,,,,,,,9.3,,,,,,,6.65,33.7,14.32,10.77,19.48,5.529,352
26.09.2020,10.8,751.0,765.4,0.3,89,"Штиль, безветрие",0,,,Облаков нет.,Дымка. ,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Облака покрывали половину неба или менее в течение всего соответствующего периода.,,,,,,,,,9.1,,,,,,,5.28,28.3,10.48,9.1,12.55,3.159,279
27.09.2020,10.8,753.0,767.4,0.5,85,"Штиль, безветрие",0,,,"10%  или менее, но не 0", ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.","10%  или менее, но не 0","2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,8.4,,,,,,,5.28,24.75,11.68,9.63,14.23,3.792,230
28.09.2020,10.6,755.8,770.2,0.3,60,"Штиль, безветрие",0,,,70 – 80%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",70 – 80%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,3.0,,,,,,,6.05,85.43,16.35,12.46,20.09,6.939,269
29.09.2020,10.0,755.8,770.3,-0.2,83,"Штиль, безветрие",0,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,7.2,,,,,,,6.55,84.07,13.45,10.8,16.42,5.978,260
30.09.2020,8.7,754.2,768.7,-0.4,72,"Штиль, безветрие",0,,,20–30%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",20–30%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",,3.8,,,,,,,4.32,114.35,9.51,8.0,11.39,6.144,388
01.10.2020,7.8,754.9,769.5,0.3,84,"Штиль, безветрие",0,,,Облаков нет., ,,,,,,,,,,,5.3,,,,,,,4.82,27.15,11.18,9.22,13.16,3.501,301
02.10.2020,7.2,756.4,771.0,0.6,89,"Штиль, безветрие",0,,,Облаков нет.,Дымка. ,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Облака покрывали половину неба или менее в течение всего соответствующего периода.,,,,,,,,,5.5,,,,,,,6.55,67.55,12.58,10.09,14.66,4.891,248
03.10.2020,8.7,757.8,772.3,0.2,90,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.",,7.1,,,,,,,9.23,25.08,15.07,12.96,17.01,3.04,241
04.10.2020,8.1,758.7,773.3,0.4,93,"Штиль, безветрие",0,,,100%.,Дымка. ,Облака покрывали более половины неба в течение всего соответствующего периода.,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые плотные в виде клочьев или скрученных склонов, количество которых обычно не увеличивается, иногда могут казаться остатками верхней части кучево-дождевых; или перистые башенкообразные, или перистые хлопьевидные.",,7.1,,,,,,,4.9,31.42,13.57,10.23,18.0,4.778,319
05.10.2020,12.9,758.9,773.3,0.1,64,"Штиль, безветрие",0,,,100%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые (часто в виде полос) и перисто-слоистые, распространяющиеся по небу и в целом обычно уплотняющиеся, но сплошная пелена поднимается над горизонтом менее чем на 45°.",,6.1,,,,,,,6.22,29.58,13.37,10.73,16.77,3.951,322
06.10.2020,12.5,756.3,770.7,-0.7,63,"Штиль, безветрие",0,,,60%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",Облаков нет.,"2500 или более, или облаков нет.","Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистые нитевидные, иногда когтевидные, не распространяющиеся по небу.",,5.6,,,,,,,6.47,23.8,12.73,10.15,15.0,3.327,336
07.10.2020,15.8,752.6,766.7,-0.2,35,"Ветер, дующий с юго-юго-востока",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",50%.,"2500 или более, или облаков нет.","Высококучевые просвечивающие, расположенные на одном уровне.","Перистые когтевидные или нитевидные или первые и вторые, распространяющиеся по небу и в целом обычно уплотняющиеся.",,0.1,,,,,,,6.65,28.87,12.48,10.57,14.25,3.242,327
