date,T,Po,P,Pa,U,DD,Ff,ff10,ff3,N,WW,W1,W2,Tn,Tx,Cl,Nh,H,Cm,Ch,VV,Td,RRR,tR,E,Tg,E',sss,min,max,median,q1,q3,stdev,count
07.09.2021,6.7,753.9,767.8,0.4,87,"Штиль, безветрие",0,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,4.7,,,,,,,2.02,17.98,5.15,3.83,6.75,2.369,332
08.09.2021,11.8,752.2,765.7,-0.3,90,"Ветер, дующий с северо-запада",1,,,100%.,Дымка. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",100%.,1000-1500,,,16.0,10.2,,,,,,,1.67,20.88,7.43,4.68,9.63,3.211,457
09.09.2021,13.7,747.7,761.1,-0.9,89,"Ветер, дующий с северо-запада",1,,,100%.,Ливневый(ые) дождь(и) слабый(ые) в срок наблюдения или за последний час. ,Ливень (ливни).,Облака покрывали более половины неба в течение всего соответствующего периода.,,,"Кучево-дождевые лысые с кучевыми, слоисто-кучевыми или слоистыми, либо без них.",100%.,600-1000,,,15.0,11.9,,,,,,,2.85,24.6,7.95,6.67,9.43,2.442,496
10.09.2021,14.7,747.6,760.9,-0.3,89,"Ветер, дующий с западо-северо-запада",1,,,Облаков нет.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,,,,,,,12.9,,,,,,,1.1,31.65,9.24,6.55,11.8,3.964,566
11.09.2021,12.4,751.2,764.7,0.7,99,"Штиль, безветрие",0,,,40%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",40%.,1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,12.3,,,,,,,2.58,69.28,15.63,11.18,25.35,12.282,573
12.09.2021,13.5,748.4,761.8,-0.5,99,"Штиль, безветрие",0,,,70 – 80%.,Дымка. ,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",40%.,1000-1500,"Высококучевые просвечивающие, расположенные на одном уровне.","Перистых, перисто-кучевых или перисто-слоистых нет.",2.3,13.3,,,,,,,10.0,48.17,19.16,16.66,22.99,4.703,572
13.09.2021,14.9,745.4,758.7,-0.3,96,"Штиль, безветрие",0,,,Облаков нет.,Дымка. ,Облака покрывали половину неба или менее в течение всего соответствующего периода.,Облака покрывали половину неба или менее в течение всего соответствующего периода.,,,,,,,,11.0,14.2,,,,,,,1.67,47.83,13.27,9.59,18.79,6.612,573
14.09.2021,16.2,740.2,753.4,0.0,81,"Ветер, дующий с запада",1,,,"90  или более, но не 100%", ,,,,,"Слоисто-кучевые, образовавшиеся не из кучевых.","90  или более, но не 100%",1000-1500,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",20.0,12.9,,,,,,,0.3,15.18,3.13,1.91,4.59,2.152,585
15.09.2021,9.7,742.3,755.8,-0.3,60,"Ветер, дующий с северо-запада",1,,,40%., ,,,,,"Слоисто-кучевых, слоистых, кучевых или кучево-дождевых облаков нет.",40%.,"2500 или более, или облаков нет.","Клочья (часто чечевицеобразные) высококучевых просвечивающих, непрерывно изменяющихся; расположены на одном или более уровнях.","Перистых, перисто-кучевых или перисто-слоистых нет.",,2.2,,,,,,,0.45,60.4,2.67,1.65,4.21,4.104,572
16.09.2021,7.6,747.4,761.1,0.4,82,"Ветер, дующий с запада",1,,,40%.,Ливневый(ые) дождь(и). ,Ливень (ливни).,Облака покрывали более половины неба в течение одной части соответствующего периода и половину или менее в течение другой части периода.,,,"Слоисто-кучевые, образовавшиеся не из кучевых.",40%.,600-1000,"Высококучевых, высокослоистых или слоисто-дождевых облаков нет.","Перистых, перисто-кучевых или перисто-слоистых нет.",,4.6,,,,,,,0.68,36.7,3.7,2.5,5.3,2.887,558
